NRIC,year,yearly_income,tax_paid,house_rebate,child_rebate,education_rebate
G4629053K,2014,94000,320,1600,150,3700
G5801331J,2014,57000,740,800,1050,0
G2833430J,2014,83000,490,1500,250,1600
G4532139B,2014,53000,450,900,1050,2400
G4088301B,2014,49000,520,1700,100,2900
G4630117J,2014,64000,610,200,600,800
G5951871L,2014,72000,570,900,500,300
G2527525L,2014,64000,600,400,950,2500
G1250798K,2014,48000,560,500,700,4700
G2529722K,2014,65000,860,900,950,1500
G1730676L,2014,48000,310,800,250,1100
G5274012J,2014,63000,940,700,550,4100
G3894494L,2014,71000,870,1600,650,2600
G2231782L,2014,90000,810,400,0,300
G1429751L,2014,76000,930,1500,900,4000
G5958375K,2014,46000,560,1700,1100,1100
G668212K,2014,60000,520,700,1200,4100
G4666960K,2014,87000,560,1000,550,2500
G1314369X,2014,74000,760,900,850,1200
G3307392X,2014,54000,890,0,900,4900
G991095K,2014,79000,860,1100,200,3400
G5457424J,2014,78000,910,2200,850,4900
G1791330L,2014,54000,680,1400,850,400
G1767094B,2014,74000,950,1400,650,2600
G2991241L,2014,64000,540,2000,450,400
G1668813L,2014,57000,670,500,150,1000
G2580242J,2014,97000,310,1700,600,3800
G1000731L,2014,93000,440,1100,900,3200
G1535095L,2014,78000,590,1800,300,2200
G4533788L,2014,55000,900,0,850,2300
G2431868K,2014,91000,950,1200,150,3400
G4504479L,2014,94000,540,1300,1150,300
G550167J,2014,63000,830,2100,1250,4900
G4754853K,2014,79000,840,1900,1050,1200
G3050722J,2014,100000,590,700,150,700
G4809036L,2014,55000,470,800,450,2600
G3071606A,2014,83000,850,2300,100,1900
G5481258B,2014,92000,760,2300,50,4200
G4323811A,2014,88000,720,1400,350,100
G2685592J,2014,82000,900,2300,250,3400
G2076456J,2014,78000,360,2400,750,1300
G2980006L,2014,92000,300,1200,500,3500
G492375K,2014,53000,840,200,650,1200
G4646731J,2014,97000,370,0,1250,1400
G5511112K,2014,58000,400,900,800,1300
G5034284X,2014,93000,850,100,850,1200
G4992407X,2014,65000,680,2500,1250,1400
G600126L,2014,93000,730,200,100,3900
G3550641K,2014,58000,680,1700,450,200
G2213457K,2014,47000,570,2200,950,4100
G3988465B,2014,49000,840,1800,950,3300
G3270801K,2014,57000,900,100,850,3500
G646770L,2014,72000,470,2100,450,4800
G431464K,2014,74000,520,2000,200,2100
G5758825J,2014,78000,940,1600,1250,1200
G390901K,2014,86000,610,1400,250,3100
G4512771B,2014,85000,370,500,900,4600
G4505928J,2014,56000,510,2500,650,600
G1285682J,2014,85000,930,1800,950,1300
G5127357K,2014,66000,600,1000,600,4800
G5172116K,2014,64000,790,800,750,3900
G3080424L,2014,66000,890,1200,250,1800
G5974877J,2014,64000,710,2500,1250,5000
G792537L,2014,88000,460,700,200,4000
G1604821B,2014,95000,720,2500,700,0
G1189676X,2014,77000,530,1900,1000,4500
G3467832B,2014,95000,480,300,250,2600
G3136693K,2014,97000,950,200,850,4800
G2584072K,2014,98000,660,2500,250,4600
G5209122K,2014,63000,780,2200,300,3800
G1156818A,2014,65000,600,400,300,4900
G855621K,2014,91000,910,2300,50,4500
G292228X,2014,66000,330,1300,650,2700
G5074679K,2014,92000,730,1600,250,4200
G5086226K,2014,88000,440,300,1050,4300
G2384168J,2014,93000,620,600,750,4900
G2699186L,2014,95000,940,1700,1150,3000
G3908702J,2014,85000,460,300,900,3000
G5407633L,2014,51000,710,1200,400,200
G5466522K,2014,62000,710,600,1100,4300
G823174L,2014,51000,870,0,800,2700
G1951567A,2014,69000,980,2100,300,3800
G5207619K,2014,64000,650,300,250,300
G1902875L,2014,45000,800,1400,450,900
G2807940L,2014,95000,730,1500,400,1400
G3589876K,2014,95000,420,400,450,4900
G3781141B,2014,55000,610,2400,750,300
G1228584K,2014,75000,580,400,300,900
G1982953K,2014,83000,930,0,100,5000
G2721634L,2014,83000,840,1200,700,3500
G2019800B,2014,92000,650,1400,100,2300
G1615723J,2014,74000,550,2100,400,1300
G2714535L,2014,97000,710,1700,900,1100
G3221135L,2014,60000,940,1300,150,200
G388320A,2014,58000,740,900,1100,700
G5437346K,2014,71000,730,1500,200,3300
G5676537K,2014,74000,860,2500,350,4900
G4122084K,2014,77000,500,1400,750,4600
G3123246B,2014,88000,810,0,500,900
G4838113L,2014,76000,930,1400,1000,1000
G1791734K,2014,58000,540,300,500,4700
G595081K,2014,69000,710,2200,450,4800
G635859L,2014,53000,630,1500,600,3400
G3396338K,2014,100000,510,1700,1000,2500
G2514485B,2014,73000,700,2100,1250,500
G4162714J,2014,66000,500,1800,1200,4000
G3667008K,2014,69000,980,1100,150,1700
G443079X,2014,52000,550,1700,0,3400
G5267427K,2014,93000,820,1800,300,4500
G5441932A,2014,70000,320,400,750,3200
G5112374K,2014,95000,440,2500,1150,1500
G3824086J,2014,79000,430,1800,700,2000
G2149960J,2014,47000,770,2000,150,3700
G2687966B,2014,63000,560,2100,550,4200
G2345826B,2014,97000,390,1500,1000,4800
G1410827A,2014,69000,450,1400,700,3800
G1258218X,2014,96000,770,2100,550,4700
G5999230X,2014,61000,890,200,1200,200
G1699344L,2014,58000,780,300,1150,100
G4008388L,2014,54000,560,0,300,500
G4155170X,2014,64000,360,1200,1100,2700
G3542906L,2014,52000,340,800,700,4000
G974775K,2014,99000,500,1800,850,3300
G5994533K,2014,80000,950,300,450,2600
G3707589J,2014,75000,500,0,1000,1000
G2366919L,2014,46000,650,200,1100,4200
G610836A,2014,79000,920,2100,1000,4400
G3173501L,2014,47000,730,1100,100,1800
G3221325L,2014,96000,680,2200,1100,2800
G4397789K,2014,49000,300,400,450,1400
G5391515B,2014,51000,640,1100,1000,4100
G1803427K,2014,74000,780,100,700,1700
G301375B,2014,60000,820,300,1050,3900
G2120388X,2014,75000,940,1000,1100,3100
G3079870L,2014,88000,570,2500,600,1400
G4178145X,2014,98000,600,1200,400,1700
G4096202L,2014,57000,760,0,300,3000
G2915590X,2014,50000,300,1600,500,3700
G3774116K,2014,62000,770,1600,0,2200
G3948075L,2014,71000,660,600,1000,3900
G5180160J,2014,68000,650,1000,250,2300
G1667320B,2014,62000,300,600,1000,3400
G3833377K,2014,70000,540,1700,800,4800
G2169760A,2014,57000,960,600,600,400
G2186080B,2014,61000,920,2000,200,3500
G5400290A,2014,81000,610,500,500,4300
G1702381L,2014,99000,320,1400,600,2700
G1620786K,2014,87000,720,1400,1100,1900
G3526353B,2014,52000,970,2400,900,700
G4023714J,2014,60000,340,1300,1100,4100
G2077856J,2014,78000,540,400,1250,1100
G5035491K,2014,70000,710,1100,1250,3100
G2882100X,2014,54000,890,100,1250,3900
G4241443K,2014,74000,370,100,350,4000
G4624088K,2014,69000,840,1600,0,100
G5238075L,2014,59000,570,2000,600,3000
G1527705K,2014,73000,520,2300,250,3800
G2234854X,2014,71000,770,300,950,3100
G2326856J,2014,54000,370,500,250,1900
G2525183L,2014,54000,670,1600,300,1300
G1969478L,2014,93000,510,2200,350,600
G1068533K,2014,72000,510,1700,100,4700
G5412237A,2014,76000,460,2300,1200,500
G5694925A,2014,72000,970,400,250,2300
G3934011J,2014,98000,950,1100,300,2800
G1976644K,2014,74000,910,1600,1200,2100
G1607153L,2014,49000,440,1700,0,4000
G3757758X,2014,90000,840,2300,150,1100
G4621919B,2014,54000,840,2300,0,2400
G5302398L,2014,49000,870,700,100,1500
G4328619L,2014,59000,760,500,900,3200
G589916L,2014,75000,950,0,650,1300
G1634362J,2014,99000,810,2500,600,200
G2552414A,2014,76000,630,1100,500,4700
G2648192K,2014,82000,350,200,550,4300
G1921891L,2014,55000,910,1100,850,100
G2149102X,2014,75000,410,200,1250,2400
G5284860B,2014,95000,490,1900,800,1300
G3141701J,2014,80000,610,400,200,1500
G5018395L,2014,73000,360,1400,1250,1600
G5181957K,2014,70000,960,2100,1000,3800
G448010B,2014,91000,750,1800,750,3200
G3162549X,2014,60000,440,1200,350,3900
G1703075K,2014,48000,790,1200,1150,4300
G3042532A,2014,90000,910,2000,1000,3300
G4248506K,2014,89000,780,1600,750,2100
G4152527L,2014,99000,850,1000,1250,1900
G1741032J,2014,84000,940,1800,800,1100
G328580L,2014,56000,430,300,300,4700
G3195430X,2014,46000,840,500,1050,0
G642943L,2014,97000,660,1900,850,1100
G5565222X,2014,85000,720,1700,1050,3500
G3881805L,2014,86000,650,1500,1250,0
G4244364L,2014,71000,520,1100,650,5000
G3324390J,2014,75000,730,800,600,4700
G2645098L,2014,63000,690,1200,900,5000
G1679066K,2014,71000,990,1600,450,3600
G1694190L,2014,100000,710,300,350,600
G5798203J,2014,88000,730,1200,1200,4700
G4422011X,2014,74000,570,0,400,2500
G3166674X,2014,65000,300,300,100,2600
G1969156K,2014,65000,400,800,150,200
G2005981K,2014,73000,530,1900,1000,2000
G4474954L,2014,89000,780,2400,400,1100
G2340883K,2014,92000,780,800,100,3600
G2450628L,2014,90000,400,1200,950,3500
G3298217B,2014,63000,460,2000,900,4400
G2468678L,2014,60000,410,1900,1000,4900
G3308106K,2014,74000,400,2200,750,1300
G1198837B,2014,46000,450,1600,950,1100
G4515198A,2014,74000,990,2000,750,2600
G1253238A,2014,92000,300,1700,0,800
G618116B,2014,70000,890,0,1250,4900
G3953774K,2014,81000,810,100,600,2500
G2421012K,2014,57000,840,1900,1250,1100
G2851673L,2014,56000,840,2000,100,1900
G2617865K,2014,61000,310,1700,850,800
G3315478L,2014,65000,430,1200,1200,2600
G708359X,2014,68000,850,900,1050,4100
G3565927X,2014,85000,990,1300,400,700
G4552579A,2014,86000,900,900,250,2900
G5291679J,2014,82000,970,1000,350,2200
G577003A,2014,66000,510,2000,800,1600
G693637J,2014,48000,910,900,1150,400
G2481033L,2014,70000,340,400,1250,1700
G3561359A,2014,100000,440,2200,700,700
G4467527K,2014,71000,700,2000,1100,400
G3060982K,2014,64000,480,0,50,2500
G2938254K,2014,79000,390,800,100,1600
G2767844J,2014,87000,760,1000,1000,3900
G789587K,2014,81000,510,2200,1050,5000
G4716665X,2014,62000,380,1000,100,400
G3107799A,2014,88000,310,2000,100,3600
G5146585K,2014,76000,420,2400,950,400
G1720197K,2014,72000,390,1600,1250,0
G367534K,2014,65000,860,1600,750,500
G804590X,2014,64000,710,300,900,2300
G1322789J,2014,62000,580,1000,1200,2500
G5686721K,2014,75000,510,2000,900,2600
G3594450A,2014,48000,340,2100,1100,1800
G4687848B,2014,55000,660,2300,600,1900
G769536B,2014,71000,540,500,1200,4600
G4771297L,2014,65000,660,2300,400,4100
G4808622L,2014,70000,520,0,250,1800
G1398404L,2014,55000,470,1600,400,4300
G3894637L,2014,45000,340,500,550,4800
G5776255J,2014,46000,900,2500,600,4100
G2917117X,2014,84000,820,200,750,4100
G5627429K,2014,49000,370,1600,1050,2300
G2957457A,2014,55000,420,1400,250,3300
G819090X,2014,69000,580,100,1250,4700
G4715010A,2014,74000,540,1000,800,4200
G1377286K,2014,73000,390,1500,800,1300
G4707788A,2014,70000,380,400,550,3100
G2631533K,2014,94000,640,100,500,3500
G685224A,2014,48000,300,300,450,2000
G4414145A,2014,97000,430,2200,650,2700
G3745599B,2014,59000,590,2500,1150,1300
G5905890L,2014,86000,650,2100,600,4600
G2349276A,2014,80000,660,1900,50,3500
G1628648K,2014,99000,590,100,1100,1700
G2065539L,2014,52000,320,1100,50,4900
G3306227J,2014,83000,730,1200,600,0
G4365017B,2014,99000,950,400,700,4500
G4980890L,2014,87000,390,2400,100,4700
G1497703K,2014,89000,840,400,0,1600
G3971900L,2014,77000,680,1400,750,1600
G672130A,2014,95000,300,500,500,2000
G2911462L,2014,100000,720,600,950,1700
G2628332K,2014,90000,570,0,400,4200
G2171711K,2014,63000,960,1000,800,1500
G1916452X,2014,95000,990,1900,550,1600
G5580089L,2014,87000,680,0,1050,3700
G241091B,2014,82000,680,2200,900,3900
G5848479B,2014,79000,680,800,550,1600
G447824L,2014,85000,440,600,700,4400
G2046787L,2014,63000,870,1500,450,4200
G2027204L,2014,91000,350,2400,550,4200
G3152503K,2014,62000,900,100,750,4800
G2859342X,2014,66000,810,1000,0,4200
G1278136K,2014,97000,420,1800,750,1100
G5073348K,2014,50000,530,1700,350,3000
G5028947B,2014,92000,920,1900,1050,3000
G524020B,2014,88000,450,400,0,2700
G5910787K,2014,68000,430,2100,1150,2100
G2159737K,2014,77000,650,600,450,5000
G2506959J,2014,100000,660,0,350,500
G2393542X,2014,45000,790,1000,850,0
G5707344J,2014,79000,900,1300,0,2200
G4138799L,2014,67000,390,1300,450,3300
G1282147A,2014,67000,980,400,400,700
G4841494L,2014,52000,620,600,1050,1200
G2698496J,2014,52000,630,900,600,2600
G5270319K,2014,85000,750,1100,300,1500
G2532549X,2014,69000,980,400,950,900
G1890668A,2014,52000,530,1800,1250,3600
G3913333L,2014,87000,410,1100,850,2000
G2581094L,2014,54000,710,1000,1200,3000
G3781387L,2014,83000,960,2300,150,4600
G4321516K,2014,59000,590,200,750,3400
G4694703K,2014,97000,400,2300,350,4600
G712337A,2014,84000,870,1700,650,2400
G2783541B,2014,69000,470,1700,800,1800
G792190X,2014,58000,670,1000,50,2000
G5686266L,2014,48000,300,700,1250,2800
G1531345X,2014,47000,710,1100,1250,4700
G5065252L,2014,76000,940,2400,900,4000
G4940500X,2014,98000,600,2500,350,5000
G1819711X,2014,100000,780,900,300,0
G2188084K,2014,82000,960,2000,600,200
G2966319L,2014,49000,450,1600,1100,1800
G711046B,2014,73000,840,500,100,1100
G3647884B,2014,98000,370,200,950,4000
G4427283K,2014,90000,880,600,100,4700
G2480820B,2014,57000,630,2300,700,3400
G1494655K,2014,65000,740,1000,1250,3800
G599032L,2014,91000,340,100,550,4800
G3121635J,2014,66000,370,2000,1250,4700
G3726192K,2014,53000,970,2400,850,5000
G3915072X,2014,87000,670,1200,1000,4000
G5558557B,2014,86000,720,400,950,4100
G1649688X,2014,67000,850,1100,400,2600
G3351206K,2014,70000,980,2400,200,2400
G4037103X,2014,48000,720,300,250,2000
G2151358A,2014,47000,480,1900,950,1300
G888598L,2014,70000,750,1200,1250,2800
G3940258K,2014,82000,420,700,200,3800
G3836563A,2014,76000,720,1000,1250,2400
G3364651A,2014,73000,450,800,150,600
G3417936L,2014,59000,860,0,850,3400
G258666A,2014,50000,680,200,900,1400
G890430K,2014,94000,560,1800,900,1300
G371787K,2014,89000,920,1700,250,800
G936436K,2014,86000,660,2200,650,4900
G4052304J,2014,92000,420,2400,550,4800
G2473373A,2014,56000,490,600,400,1500
G5314790K,2014,72000,970,2200,750,4800
G2636295K,2014,96000,390,100,750,2900
G3329798K,2014,62000,870,1900,300,4900
G3194464K,2014,73000,710,2000,250,4900
G3819365J,2014,98000,750,400,1200,3200
G3095854J,2014,56000,740,400,1200,600
G5233253J,2014,94000,590,900,1150,1900
G3301660K,2014,93000,970,500,850,2100
G4026973A,2014,87000,350,100,650,2200
G2450676A,2014,52000,330,2200,1250,4000
G2526049X,2014,99000,350,0,900,4700
G5929606K,2014,55000,740,2400,850,3800
G896667B,2014,59000,740,1800,500,3100
G3774526K,2014,92000,520,2400,900,2300
G2025201B,2014,62000,430,1700,850,2600
G3381590B,2014,87000,390,1400,1050,100
G437042J,2014,68000,650,2000,750,100
G2021439J,2014,81000,450,0,150,2400
G1531971X,2014,97000,840,300,550,4000
G2423351B,2014,46000,780,1300,400,2800
G1646823L,2014,91000,610,1200,1100,4100
G2928366B,2014,79000,770,600,750,3200
G3610286B,2014,46000,960,1000,1100,200
G2368679L,2014,88000,720,1800,650,3400
G5818481B,2014,53000,510,1700,200,1900
G825791L,2014,71000,630,500,0,4300
G352731L,2014,53000,810,800,800,2000
G4153634L,2014,47000,900,2400,650,1000
G5763152K,2014,64000,780,2000,800,3900
G1380239B,2014,48000,620,2500,600,4500
G512987J,2014,51000,520,0,600,900
G4865564L,2014,59000,490,1900,1250,4600
G3438158L,2014,92000,640,2300,750,1100
G419804L,2014,59000,590,1000,200,800
G5741180L,2014,97000,620,2000,1250,4300
G3909253B,2014,67000,320,2000,250,2200
G2493452J,2014,74000,570,2400,300,600
G702549A,2014,55000,570,1200,50,200
G2560303K,2014,53000,590,1900,50,400
G5240327A,2014,68000,600,1900,500,400
G1518745J,2014,95000,620,900,550,4700
G252759K,2014,83000,900,1100,950,4700
G5762997X,2014,81000,800,200,1250,4100
G2017026L,2014,82000,300,400,50,2100
G5034204A,2014,79000,400,1800,100,3300
G4541004J,2014,80000,780,1200,450,3300
G928598L,2014,53000,320,1600,350,4100
G1978915J,2014,53000,930,900,950,4800
G5255609X,2014,49000,690,2500,0,0
G5603172X,2014,45000,460,1700,550,2700
G4816692L,2014,54000,480,2500,600,0
G4324647L,2014,84000,800,2400,550,4300
G3996771A,2014,69000,970,0,700,5000
G2845213J,2014,51000,780,500,500,4600
G5847225L,2014,92000,900,1200,100,700
G3674026X,2014,94000,400,300,1250,2300
G2799878L,2014,51000,850,1800,1100,3000
G3195219B,2014,45000,400,1600,450,5000
G2470794X,2014,62000,670,1300,1050,1300
G621895L,2014,94000,590,2100,200,2900
G3637525L,2014,72000,640,400,1250,100
G3421142A,2014,86000,950,1200,600,800
G5176883A,2014,59000,300,600,600,3600
G1956716K,2014,57000,350,400,800,2300
G843033K,2014,68000,680,500,950,4300
G2548825X,2014,87000,670,1500,50,1900
G2230381L,2014,86000,680,2100,1000,3900
G811609L,2014,81000,450,1800,1050,2900
G5371294L,2014,94000,860,2300,0,1100
G2541770L,2014,87000,540,2100,700,2600
G3389885A,2014,68000,600,1100,1100,3300
G5219239J,2014,91000,440,200,800,4500
G1472514K,2014,75000,800,1600,950,2600
G2107883B,2014,63000,590,1800,700,1600
G409302B,2014,69000,360,2400,1200,3600
G1376611X,2014,78000,990,2500,1150,3400
G3415313K,2014,69000,300,1100,700,600
G2971901X,2014,47000,310,300,600,400
G2848655L,2014,81000,710,2400,1000,2200
G3707413K,2014,57000,310,100,150,3300
G3525692A,2014,68000,860,1200,350,1300
G2040650K,2014,93000,660,900,400,900
G3312192X,2014,100000,850,2300,550,2400
G3006416A,2014,72000,800,2200,250,1600
G5182208A,2014,64000,850,1300,300,1300
G5554650K,2014,75000,430,1000,1250,3500
G4536624X,2014,78000,410,700,850,2400
G5942649L,2014,94000,370,2100,200,900
G2113050L,2014,64000,670,900,50,4600
G733949K,2014,76000,470,300,650,1400
G5320974J,2014,74000,420,2300,0,4900
G3645152J,2014,62000,300,1200,400,5000
G2302686X,2014,93000,410,1700,500,2700
G3241040L,2014,76000,740,2200,950,100
G1308964L,2014,50000,450,2200,300,200
G2893227J,2014,71000,790,1900,200,1600
G2024149A,2014,50000,320,2300,350,4600
G5268100J,2014,61000,890,1600,0,4100
G3188841A,2014,47000,650,0,1050,2200
G3095573L,2014,71000,730,1300,1250,4300
G1342662L,2014,92000,840,600,450,400
G3880836B,2014,54000,500,1700,500,1400
G2661159L,2014,88000,870,2000,200,1700
G3643954K,2014,73000,500,1800,1000,3100
G5918624J,2014,78000,660,1900,250,4500
G4933930K,2014,49000,870,700,500,2800
G1525803X,2014,53000,430,2100,850,3400
G2042547X,2014,91000,840,1800,0,2800
G1819041X,2014,52000,600,1200,600,1100
G2926845L,2014,49000,760,1700,1050,1700
G3661988L,2014,51000,860,1800,600,3900
G2464647L,2014,89000,630,400,1050,900
G2380503K,2014,68000,300,1800,150,4100
G2965476A,2014,49000,440,0,450,200
G2840986L,2014,54000,550,1400,150,3000
G4753157J,2014,83000,800,1900,0,1400
G5993808L,2014,82000,640,2100,450,2900
G2985892K,2014,68000,470,800,750,4300
G3945203L,2014,86000,780,1800,300,2900
G1478491X,2014,54000,970,1200,850,3800
G969404B,2014,89000,520,2100,650,2300
G4473377L,2014,64000,950,2100,350,2700
G5725698B,2014,50000,820,1400,750,2700
G3891498B,2014,73000,540,1400,1200,0
G4656752X,2014,99000,960,1700,1250,3500
G5093449L,2014,45000,300,600,1000,900
G3372764L,2014,67000,310,100,150,3200
G3601826L,2014,48000,470,2200,850,2200
G2874314K,2014,60000,890,2300,900,700
G4544000L,2014,75000,460,900,1150,2300
G4441306K,2014,88000,420,800,100,1500
G839078X,2014,50000,1000,1900,1100,1100
G5755229L,2014,76000,970,700,950,2700
G2429174A,2014,97000,400,500,1250,2400
G5304030L,2014,59000,830,2500,550,4400
G3790206J,2014,49000,360,400,700,3100
G4062412L,2014,77000,730,1600,650,400
G403666X,2014,56000,910,2200,800,1600
G3871817L,2014,55000,560,2400,750,100
G706704X,2014,66000,660,1500,850,900
G885653L,2014,75000,820,2500,750,4900
G1339949J,2014,59000,680,300,800,4500
G4561652L,2014,67000,950,100,1150,1800
G931005X,2014,90000,820,900,200,200
G4868520B,2014,51000,880,900,550,4400
G855067K,2014,59000,740,0,950,5000
G976558J,2014,96000,640,2400,500,3800
G4956155K,2014,76000,440,2000,450,2100
G5054689K,2014,67000,610,900,950,2300
G2656676A,2014,89000,560,800,800,700
G5971084J,2014,55000,740,1500,650,1600
G692883L,2014,91000,580,1900,500,4800
G3120557B,2014,64000,790,1200,50,2900
G5617932L,2014,91000,490,1700,800,2100
G632065A,2014,80000,650,1300,650,100
G2075224J,2014,70000,460,800,800,2600
G4111127J,2014,63000,1000,1300,1200,800
G5119061K,2014,87000,580,800,150,3300
G2091043X,2014,99000,300,800,300,3000
G5698408X,2014,77000,920,1700,250,1700
G1514740K,2014,57000,370,700,0,4000
G1712740A,2014,76000,820,1200,600,500
G4858176L,2014,50000,640,400,600,2500
G3772437A,2014,49000,390,2000,100,5000
G1462295L,2014,60000,330,1400,350,3100
G400040L,2014,77000,850,600,100,3400
G5045604L,2014,77000,660,0,650,2600
G3517356L,2014,77000,530,900,600,3500
G5912324J,2014,47000,480,1300,750,1200
G2034089B,2014,85000,300,100,100,2700
G1423212A,2014,79000,430,700,1050,2400
G2042881K,2014,67000,930,2200,450,1800
G5358737L,2014,86000,460,1800,500,1800
G3732568A,2014,94000,450,2100,1050,3200
G1186006X,2014,94000,690,200,0,800
G589192B,2014,60000,690,700,550,3100
G3224986L,2014,46000,630,2300,150,4600
G2547724L,2014,69000,760,2300,550,400
G1580981L,2014,64000,850,300,1150,4400
G2755058X,2014,53000,450,2200,250,2500
G3118554B,2014,66000,340,1900,550,1900
G4552697B,2014,71000,380,2400,50,1500
G2691145A,2014,98000,560,1200,700,1400
G4246415L,2014,60000,620,1600,250,3100
G5224549A,2014,53000,570,800,400,3200
G2450530B,2014,50000,480,1000,500,1400
G3444457K,2014,52000,400,2000,950,4100
G764906L,2014,76000,710,1100,300,3400
G2682759B,2014,75000,870,200,0,3500
G3402095K,2014,73000,840,1200,450,3800
G988428K,2014,90000,300,100,1200,1000
G2331985X,2014,55000,340,2500,200,5000
